journal,title,abstract,doi,authors,publication_date,year,type,cited_by_count,openalex_id,url,country,FID,sentiment,score
Science,HIV upsurge in China's students,"Thirty years ago, China experienced its first indigenous HIV/AIDS cases. Since then, HIV has spread from drug users and blood transfusion recipients to the general urban population, mainly through sexual routes. Particularly worrisome is the recent increase of HIV infection among college students, according to the Chinese Center for Disease Control and Prevention (CDC). The number of newly diagnosed college students has seen an annual growth rate ranging from 30 to 50% over the past several years. A proactive approach is required to spread public awareness of this trend and to promote aggressive prevention and treatment measures.",https://doi.org/10.1126/science.aay0799,Guanqiao Li; Yan Jiang; Linqi Zhang,2019-05-23,2019,article,135,https://openalex.org/W2945678585,https://openalex.org/W2945678585,China,546,negative,0.95
Science,Terminated Emory researcher disputes university’s allegations about China ties,,https://doi.org/10.1126/science.aay1609,Jon Cohen,2019-05-24,2019,article,0,https://openalex.org/W2945866455,https://openalex.org/W2945866455,China,547,negative,0.8
Science,Former Los Alamos physicist denies federal charges he lied about China ties,,https://doi.org/10.1126/science.aay1973,David Malakoff,2019-05-28,2019,article,1,https://openalex.org/W2947212280,https://openalex.org/W2947212280,China,548,negative,0.8
Science,China's dams threaten green peafowl,,https://doi.org/10.1126/science.aax4779,Wangwang Tang; Xiangxi Wang; Ming Yan; Guangming Zeng; Jie Liang,2019-06-06,2019,article,12,https://openalex.org/W2948117987,https://openalex.org/W2948117987,China,549,negative,0.95
Science,Oldest evidence of marijuana use discovered in 2500-year-old cemetery in peaks of western China,,https://doi.org/10.1126/science.aay3693,Andrew Lawler,2019-06-12,2019,article,2,https://openalex.org/W2949703164,https://openalex.org/W2949703164,China,550,neutral,0.95
Science,Hong Kong researchers forge ties with mainland China even as protesters fight for autonomy,,https://doi.org/10.1126/science.aay4364,Dennis Normile,2019-06-18,2019,article,1,https://openalex.org/W2951642221,https://openalex.org/W2951642221,China,551,neutral,0.6
Science,China's ineffective plastic solution to haze,,https://doi.org/10.1126/science.aax5674,Xueqiang Lu; Rolf D. Vogt; Haixiao Li; Suqin Han; Xunqiang Mo; Yufen Zhang; Sami Ullah; Chen Chen; Xiaoxin Han; Hongyuan Li; Hans M. Seip,2019-06-20,2019,article,21,https://openalex.org/W2952527298,https://openalex.org/W2952527298,China,552,negative,0.95
Science,China's highways threaten wild camels,,https://doi.org/10.1126/science.aay1264,H. J. Yang; Qizi Fu; Dongbo Wang; Xuran Liu; Qiuxiang Xu,2019-06-27,2019,article,5,https://openalex.org/W2953462770,https://openalex.org/W2953462770,China,553,negative,0.95
Science,China’s present and future lunar exploration program,"Since the beginning of the 21st century, the pace of lunar exploration has accelerated, with more than a dozen probes having undertaken scientific exploration of the Moon. Prominent among these have been the robotic ""Chang'E"" (CE) missions of the China Lunar Exploration Program (CLEP). We discuss technological and scientific goals and achievements for the four completed, and four planned, CE missions, and longer-term goals and plans of the CLEP beyond the CE missions. The exploration plan is flexible and iterative, with an emphasis on international cooperation.",https://doi.org/10.1126/science.aax9908,Chunlai Li; Chi Wang; Yong Wei; Yangting Lin,2019-07-18,2019,article,258,https://openalex.org/W2958492081,https://openalex.org/W2958492081,China,554,neutral,0.95
Science,China's early warning system progress,,https://doi.org/10.1126/science.aay4550,Jian Ji; Yufeng Gao; Qing Lü; Zhijun Wu; Weijie Zhang; Chunshun Zhang,2019-07-25,2019,article,35,https://openalex.org/W2964336948,https://openalex.org/W2964336948,China,555,neutral,0.9
Science,"To feed its 1.4 billion, China bets big on genome editing of crops",,https://doi.org/10.1126/science.aay8951,Jon Cohen,2019-07-29,2019,article,19,https://openalex.org/W2965630423,https://openalex.org/W2965630423,China,556,positive,0.85
Science,"China’s scientists alarmed, bewildered by growing anti-Chinese sentiment in the United States",,https://doi.org/10.1126/science.aay9533,Dennis Normile,2019-07-31,2019,article,3,https://openalex.org/W2965298951,https://openalex.org/W2965298951,China,557,negative,0.95
Science,China's CRISPR revolution,"Editing of plant, animal, and human genomes has never been easier, as this country's scientists are rapidly demonstrating.",https://doi.org/10.1126/science.365.6452.420,Jon Cohen,2019-08-01,2019,article,10,https://openalex.org/W2965184692,https://openalex.org/W2965184692,China,558,positive,0.9
Science,"Top stories: The untold story of 2018’s CRISPR babies, China’s gene-edited crops, and new exoplanets",,https://doi.org/10.1126/science.aay9853,Eva Frederick,2019-08-02,2019,article,0,https://openalex.org/W2966130090,https://openalex.org/W2966130090,China,559,neutral,0.9
Science,U.S. groups urge restraint in investigating academic espionage by China,,https://doi.org/10.1126/science.aaz0984,Jeffrey Mervis,2019-08-12,2019,article,0,https://openalex.org/W2967978692,https://openalex.org/W2967978692,China,560,neutral,0.6
Science,Save China's yellow-breasted bunting,,https://doi.org/10.1126/science.aay6909,Yali Wang; Wenjing Xue; Hongjie Wang,2019-08-15,2019,article,2,https://openalex.org/W2967795041,https://openalex.org/W2967795041,China,561,positive,0.8
Science,When Europeans do science in China,,https://doi.org/10.1126/science.aaz4563,Jeffrey Mervis,2019-09-11,2019,article,3,https://openalex.org/W2972674834,https://openalex.org/W2972674834,China,562,neutral,0.8
Science,‘There’s no hope for the rest of us.’ Uyghur scientists swept up in China’s massive detentions,,https://doi.org/10.1126/science.aaz7812,Catherine Matacic,2019-10-10,2019,article,1,https://openalex.org/W2980243100,https://openalex.org/W2980243100,China,563,negative,0.97
Science,Indian government tightens rules on academic collaboration with China,,https://doi.org/10.1126/science.aaz8953,Sanjay Kumar,2019-10-17,2019,article,5,https://openalex.org/W2981201220,https://openalex.org/W2981201220,China,564,negative,0.7
Science,Alzheimer’s experts greet China’s surprise approval of a drug for brain disease with hope and caution,,https://doi.org/10.1126/science.aba1117,Kelly Servick,2019-11-05,2019,article,6,https://openalex.org/W2984318880,https://openalex.org/W2984318880,China,565,positive,0.6
Science,China's key role in scaling low-carbon energy technologies,Meeting the Paris goals will require collaboration with China,https://doi.org/10.1126/science.aaz1014,John Paul Helveston; Jonas Nahm,2019-11-14,2019,article,94,https://openalex.org/W2988158590,https://openalex.org/W2988158590,China,566,positive,0.9
Science,Novel human virus? Pneumonia cases linked to seafood market in China stir concern,,https://doi.org/10.1126/science.aba7672,Dennis Normile,2020-01-03,2020,article,16,https://openalex.org/W2997906430,https://openalex.org/W2997906430,China,567,negative,0.9
Science,China delivers verdict on gene editing of babies,"He Jiankui gets prison sentence, but legal proceedings fail to satisfy calls for transparency.",https://doi.org/10.1126/science.367.6474.130,Jon Cohen; Dennis Normille,2020-01-10,2020,article,6,https://openalex.org/W3000741958,https://openalex.org/W3000741958,China,568,neutral,0.9
Science,"Watch Russia, China, United States race to deploy ‘blazingly fast’ hypersonic weapons",,https://doi.org/10.1126/science.aba8434,Joel E. Goldberg,2020-01-10,2020,article,0,https://openalex.org/W3000475339,https://openalex.org/W3000475339,China,569,neutral,0.9
Science,World on alert for potential spread of new SARS-like virus found in China,,https://doi.org/10.1126/science.aba9012,Jon Cohen,2020-01-14,2020,article,5,https://openalex.org/W2999350354,https://openalex.org/W2999350354,China,570,negative,0.9
Science,China's dams isolate Asian elephants,,https://doi.org/10.1126/science.aba5991,Zhihong Wang; Zhengling Li; Yongjing Tang; Chongxue Yao; Yü Liu; Guilian Jiang; Fang Wang; Liang Liang; Wenlan Zhao; Gaofan Zhu; Mingyong Chen,2020-01-24,2020,article,13,https://openalex.org/W3002946723,https://openalex.org/W3002946723,China,571,negative,0.9
Science,Time to update China's panda loan terms,,https://doi.org/10.1126/science.aba3948,Qi Yan; Yunhong Hu; Ben Haobin Ye,2020-01-24,2020,article,5,https://openalex.org/W3001465887,https://openalex.org/W3001465887,China,572,neutral,0.7
Science,Florida center details fired scientists' links to China,Report finds six cancer researchers didn't disclose Thousand Talents deals.,https://doi.org/10.1126/science.367.6476.351,Jeffrey Mervis,2020-01-24,2020,article,1,https://openalex.org/W3003028519,https://openalex.org/W3003028519,China,573,negative,0.8
Science,Animal rights conflict prompts leading researcher to leave Germany for China,,https://doi.org/10.1126/science.abb0626,Gretchen Vogel,2020-01-27,2020,article,1,https://openalex.org/W3004031565,https://openalex.org/W3004031565,China,574,negative,0.85
Science,United States charges prominent Harvard chemist with failing to disclose China ties,,https://doi.org/10.1126/science.abb0774,Science Staff,2020-01-28,2020,article,0,https://openalex.org/W4251645112,https://openalex.org/W4251645112,China,575,negative,0.9
Science,Outbreak of virus from China declared global emergency,,https://doi.org/10.1126/science.abb1079,Kai Kupferschmidt,2020-01-30,2020,article,7,https://openalex.org/W3003491133,https://openalex.org/W3003491133,China,576,negative,0.95
Science,Monkey facility in China lures neuroscientist,Animal rights conflict spurs move of major German lab.,https://doi.org/10.1126/science.367.6477.496-b,Gretchen Vogel,2020-01-31,2020,article,4,https://openalex.org/W3004259034,https://openalex.org/W3004259034,China,577,neutral,0.7
Science,U.S. prosecutor leading China probe explains effort that led to charges against Harvard chemist,,https://doi.org/10.1126/science.abb1489,Jeffrey Mervis,2020-02-03,2020,article,0,https://openalex.org/W3004783896,https://openalex.org/W3004783896,China,578,neutral,0.9
Science,Ex-Emory scientist with ties to China charged with fraud,,https://doi.org/10.1126/science.abb1827,Jeffrey Mervis,2020-02-05,2020,article,0,https://openalex.org/W3005087130,https://openalex.org/W3005087130,China,579,negative,0.9
Science,Prosecutor details China probe that snared chemist,"Department of Justice initiative aims to counter ""corrupting"" influence of foreign money on scientists.",https://doi.org/10.1126/science.367.6478.614,Jeffrey Mervis,2020-02-07,2020,article,1,https://openalex.org/W3005354350,https://openalex.org/W3005354350,China,580,negative,0.7
Science,U.S. attorneys warn of upcoming ‘spike’ in prosecutions related to China ties,,https://doi.org/10.1126/science.abb2156,Catherine Matacic,2020-02-07,2020,article,1,https://openalex.org/W3004716669,https://openalex.org/W3004716669,China,581,neutral,0.6
Science,China’s aggressive measures have slowed the coronavirus. They may not work in other countries,,https://doi.org/10.1126/science.abb5426,Kai Kupferschmidt,2020-03-02,2020,article,60,https://openalex.org/W3009250718,https://openalex.org/W3009250718,China,582,neutral,0.7
Science,Can China's COVID-19 strategy work elsewhere?,"Rapid decline in cases is real, expert mission concludes—but it came at a high cost.",https://doi.org/10.1126/science.367.6482.1061,Kai Kupferschmidt; Jon Cohen,2020-03-06,2020,article,302,https://openalex.org/W3010308535,https://openalex.org/W3010308535,China,583,neutral,0.9
Science,"Quarantined at home now, U.S. scientist describes his visit to China’s hot zone","On 13 February, Clifford Lane went to a Washington, D C –area airport to catch a flight to Japan, where he would help launch a study of an experimental drug, remdesivir, against coronavirus disease 2019 (COVID-19) Lane is a deputy director at the U S National Institute of Allergy and Infectious Diseases and a right-hand man to Anthony Fauci, head of NIAID and the top research scientist in the country advising the White House on the outbreak of the virus As Lane waited to board his plane, he was told that his final destination had changed “I get an email, ‘You need to go to China ’ It’s like, are you kidding?” Lane had been selected as one of two U S scientists to join a World Health Organization team of 13 international researchers who would tour five different cities with 12 Chinese colleagues to get a firsthand look at the coronavirus epidemic there The joint mission, which ran from 16–23 February led to a report that offered more details about the clinical course of COVID-19 and the epidemiology in China than had appeared anywhere before",https://doi.org/10.1126/science.abb6154,Jon Cohen,2020-03-06,2020,article,0,https://openalex.org/W3009788354,https://openalex.org/W3009788354,China,584,neutral,0.6
